,actual_epochs,dataset.name,dataset.samples_train,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
10,1030,mnist35,512,3.71529483795166,3.5965259075164795,1.925552487373352,1.8939883708953857,./d.n=mnist35_d.st=512_m.i=2,0.24236352741718292,1.0167150321649387e-05,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist35_d.st=512_m.i=2,shallow,10.647552490234375,10.678730010986328,1.1115398406982422,1.2530063390731812,35.46250534057617,0.044188241391851665
11,1275,mnist67,256,1.992566704750061,1.9802117347717285,1.4104721546173096,1.4060639142990112,./d.n=mnist67_d.st=256_m.i=2,0.09666988998651505,9.81830817181617e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist67_d.st=256_m.i=2,shallow,8.245583534240723,8.239394187927246,1.1325383186340332,1.0999587774276733,28.569562911987305,0.04405768354341636
12,1408,mnist47,256,2.7462120056152344,2.654634952545166,1.654630422592163,1.6260247230529785,./d.n=mnist47_d.st=256_m.i=0,0.21337206661701202,9.830179806158412e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist47_d.st=256_m.i=0,shallow,8.435426712036133,8.580418586730957,1.0589213371276855,1.109960675239563,29.724088668823242,0.04403612106562277
13,1075,mnist57,256,2.563173294067383,2.481398820877075,1.5992265939712524,1.5732208490371704,./d.n=mnist57_d.st=256_m.i=2,0.19476376473903656,1.0321591616957448e-05,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist57_d.st=256_m.i=2,shallow,8.589627265930176,8.554888725280762,1.1271814107894897,1.11988365650177,28.934614181518555,0.04394139114204199
14,1302,mnist49,512,4.446427822113037,4.30551815032959,2.106182098388672,2.0720882415771484,./d.n=mnist49_d.st=512_m.i=0,0.23529206216335297,9.816218152991496e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist49_d.st=512_m.i=0,shallow,10.570660591125488,10.597463607788086,1.1282824277877808,1.197318196296692,36.1546745300293,0.044171567300041834
15,1118,mnist34,512,2.618150234222412,2.5833091735839844,1.6160082817077637,1.6049262285232544,./d.n=mnist34_d.st=512_m.i=2,0.09397850930690765,9.519466402707621e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist34_d.st=512_m.i=2,shallow,9.106982231140137,9.246097564697266,1.1662770509719849,1.1435047388076782,31.490947723388672,0.04407622468191003
16,1524,mnist07,512,2.0373783111572266,1.9929053783416748,1.4245890378952026,1.4091033935546875,./d.n=mnist07_d.st=512_m.i=2,0.08206208050251007,9.572583621775266e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist07_d.st=512_m.i=2,shallow,8.382177352905273,8.317777633666992,1.1155915260314941,1.1441007852554321,28.134647369384766,0.04399892325429041
17,1418,mnist27,512,3.0079708099365234,2.9386637210845947,1.7315386533737183,1.7113159894943237,./d.n=mnist27_d.st=512_m.i=2,0.15186797082424164,9.562138075125404e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist27_d.st=512_m.i=2,shallow,9.584502220153809,9.728939056396484,1.1601734161376953,1.1969443559646606,32.674259185791016,0.044188955435722106
18,1316,mnist29,512,2.600771427154541,2.5649633407592773,1.6113907098770142,1.6002516746520996,./d.n=mnist29_d.st=512_m.i=2,0.12838402390480042,9.731249519973062e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist29_d.st=512_m.i=2,shallow,9.634888648986816,9.476016998291016,1.1234517097473145,1.1460145711898804,32.16596221923828,0.04403814969934388
19,1597,mnist09,512,2.3188729286193848,2.3179214000701904,1.5216604471206665,1.5211567878723145,./d.n=mnist09_d.st=512_m.i=1,0.0971054658293724,9.68823951552622e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist09_d.st=512_m.i=1,shallow,8.744194030761719,8.562878608703613,1.1027966737747192,1.09111750125885,29.314973831176758,0.044015442827605764
20,2904,mnist17,256,2.491158962249756,2.413602590560913,1.5755540132522583,1.5508906841278076,./d.n=mnist17_d.st=256_m.i=0,0.0928935557603836,9.902930287353229e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist17_d.st=256_m.i=0,shallow,8.616974830627441,8.684447288513184,1.117423176765442,1.1012760400772095,29.63693618774414,0.04396707805302642
21,1005,mnist68,128,2.4814765453338623,2.497650623321533,1.5736477375030518,1.5790921449661255,./d.n=mnist68_d.st=128_m.i=0,0.22510816156864166,9.594174116500653e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist68_d.st=128_m.i=0,shallow,7.480463027954102,7.378039836883545,1.1073613166809082,1.081857681274414,26.929454803466797,0.043930185063306613
