,actual_epochs,dataset.name,dataset.samples_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,model.weights_product_reg_coef,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
220,7772,mnist08,10000,0.4337701201438904,0.4132738709449768,./d.n=mnist08_m.lr=0.01,0.021201055496931076,9.899207725538872e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist08_m.lr=0.01,shallow,3e-05,3.153069257736206,3.2423760890960693,1.065664291381836,1.0023878812789917,9.964345932006836,0.010802015324817785
221,7793,mnist16,10000,0.733792781829834,0.7042738795280457,./d.n=mnist16_m.lr=0.01,0.013518575578927994,1.040941606333945e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist16_m.lr=0.01,shallow,3e-05,2.520416021347046,2.7591936588287354,1.060201644897461,1.0313007831573486,7.5010271072387695,0.00928109127606353
222,8781,mnist09,10000,0.7314198017120361,0.7044519186019897,./d.n=mnist09_m.lr=0.01,0.01596371829509735,1.1712396371876821e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist09_m.lr=0.01,shallow,3e-05,2.9836697578430176,3.123854398727417,1.0679019689559937,0.9790608882904053,9.013415336608887,0.010260765710484761
223,8155,mnist68,10000,0.8064588904380798,0.7860312461853027,./d.n=mnist68_m.lr=0.01,0.02610209211707115,1.1007738976331893e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist68_m.lr=0.01,shallow,3e-05,3.801821708679199,3.9581410884857178,1.054162621498108,1.0198166370391846,11.977893829345703,0.011658352383582607
224,8782,mnist48,10000,0.6568387746810913,0.6338708400726318,./d.n=mnist48_m.lr=0.1,0.02089555561542511,2.8637159630306996e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist48_m.lr=0.1,shallow,3e-05,2.758415937423706,2.6497247219085693,1.2454253435134888,1.2039893865585327,12.820886611938477,0.01617650246612918
225,8616,mnist89,10000,0.9817188382148743,0.9488359093666077,./d.n=mnist89_m.lr=0.01,0.02921653725206852,1.1709424143191427e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist89_m.lr=0.01,shallow,3e-05,4.725631237030029,4.826889514923096,1.1202991008758545,1.1073945760726929,14.420221328735352,0.012891878910996319
226,9730,mnist15,10000,0.9159108996391296,0.8969477415084839,./d.n=mnist15_m.lr=0.01,0.0073202610947191715,1.8833276044460945e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist15_m.lr=0.01,shallow,3e-05,2.94692325592041,2.886598587036133,0.9902104735374451,1.0254929065704346,8.401477813720703,0.009673189802709845
227,5608,mnist37,10000,0.686083197593689,0.6341392397880554,./d.n=mnist37_m.lr=0.1,0.02886291965842247,1.78137870534556e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist37_m.lr=0.1,shallow,3e-05,2.5332937240600586,2.5735199451446533,1.1973925828933716,1.216060757637024,12.979474067687988,0.014689091413882046
228,9072,mnist06,10000,0.6590830087661743,0.6109368801116943,./d.n=mnist06_m.lr=0.01,0.02519066631793976,1.183617496280931e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist06_m.lr=0.01,shallow,3e-05,3.455461025238037,3.5336110591888428,1.0269887447357178,1.0326321125030518,10.874679565429688,0.011320676720672381
229,7233,mnist48,10000,0.6196147799491882,0.5951435565948486,./d.n=mnist48_m.lr=0.01,0.014607594348490238,1.5559469829895534e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist48_m.lr=0.01,shallow,3e-05,3.6154232025146484,3.6451032161712646,1.055792212486267,1.0194735527038574,10.82123851776123,0.011142255576367915
230,5931,mnist29,10000,0.9841086268424988,0.9864806532859802,./d.n=mnist29_m.lr=0.01,0.02261193096637726,1.1950330190302338e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist29_m.lr=0.01,shallow,3e-05,3.4995837211608887,3.51680850982666,1.0929088592529297,1.096245288848877,10.832554817199707,0.01094561787626705
231,4517,mnist09,10000,0.640477180480957,0.5744805932044983,./d.n=mnist09_m.lr=0.1,0.017970161512494087,1.2565907127282117e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist09_m.lr=0.1,shallow,3e-05,2.046168804168701,2.0561463832855225,1.158854365348816,1.1589235067367554,10.41586971282959,0.013119260205258262
232,9362,mnist47,10000,0.8035152554512024,0.7733604311943054,./d.n=mnist47_m.lr=0.01,0.021151840686798096,1.0361668500991073e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist47_m.lr=0.01,shallow,3e-05,4.191102981567383,4.297123432159424,1.0487533807754517,1.1062045097351074,12.89126968383789,0.011990732919517414
233,4856,mnist01,10000,0.4030096232891083,0.37617138028144836,./d.n=mnist01_m.lr=0.1,0.001111245946958661,1.055826578522101e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist01_m.lr=0.1,shallow,3e-05,1.130056619644165,1.1135138273239136,1.0190571546554565,1.0760204792022705,5.1840033531188965,0.009579361002277792
234,8387,mnist79,10000,1.3850421905517578,1.3931660652160645,./d.n=mnist79_m.lr=0.01,0.04690101742744446,1.1575343705771957e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist79_m.lr=0.01,shallow,3e-05,6.473745346069336,6.516351699829102,1.243497371673584,1.1946604251861572,20.458454132080078,0.015086336984686066
235,6152,mnist58,10000,1.0018454790115356,0.9648542404174805,./d.n=mnist58_m.lr=0.01,0.04005378857254982,9.95586651697522e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist58_m.lr=0.01,shallow,3e-05,5.153257846832275,5.17615270614624,1.2466293573379517,1.278795599937439,16.58284568786621,0.013553909785696224
236,4934,mnist23,10000,1.0201247930526733,0.9960131645202637,./d.n=mnist23_m.lr=0.01,0.027228569611907005,1.0223972822132055e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist23_m.lr=0.01,shallow,3e-05,4.933244228363037,5.040728569030762,1.136041522026062,1.2001285552978516,15.73554515838623,0.01337048374230105
237,6185,mnist05,10000,0.7646510004997253,0.7102587819099426,./d.n=mnist05_m.lr=0.1,0.019933713600039482,9.047336789080873e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist05_m.lr=0.1,shallow,3e-05,2.6160449981689453,2.488128185272217,1.2460434436798096,1.3104015588760376,11.70449161529541,0.016253129500333512
238,5755,mnist26,10000,0.767455518245697,0.7919257879257202,./d.n=mnist26_m.lr=0.01,0.02425278164446354,1.0011729500547517e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist26_m.lr=0.01,shallow,3e-05,3.5135767459869385,3.5319581031799316,1.1309155225753784,1.1054604053497314,11.406084060668945,0.011214373427108036
239,7448,mnist46,10000,0.8720421195030212,0.8593212962150574,./d.n=mnist46_m.lr=0.01,0.026398614048957825,1.3941839824838098e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist46_m.lr=0.01,shallow,3e-05,3.3485922813415527,3.6019086837768555,1.0381031036376953,1.0677560567855835,10.880857467651367,0.010876858276940756
240,5417,mnist69,10000,1.2508488893508911,1.2525036334991455,./d.n=mnist69_m.lr=0.01,0.009263318963348866,1.1915048162336461e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist69_m.lr=0.01,shallow,3e-05,2.3446450233459473,2.36460018157959,1.0798838138580322,1.0624446868896484,7.034377574920654,0.009061318389223468
241,5858,mnist36,10000,0.5781100988388062,0.5390114784240723,./d.n=mnist36_m.lr=0.1,0.014616390690207481,1.2784506907337345e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist36_m.lr=0.1,shallow,3e-05,2.1150736808776855,2.160595655441284,1.169513463973999,1.2177947759628296,9.523323059082031,0.014166832742958348
242,11347,mnist28,10000,0.8585035800933838,0.8147751688957214,./d.n=mnist28_m.lr=0.1,0.04001466929912567,1.509517096565105e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist28_m.lr=0.1,shallow,3e-05,3.4233155250549316,3.4686031341552734,1.2515326738357544,1.275368571281433,16.771278381347656,0.019789665749975812
243,5102,mnist45,10000,0.5505202412605286,0.5440612435340881,./d.n=mnist45_m.lr=0.01,0.009003804996609688,2.3244012481882237e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist45_m.lr=0.01,shallow,3e-05,3.1968703269958496,3.2512047290802,1.0928988456726074,1.0904597043991089,10.3678560256958,0.010593034737207222
244,7064,mnist59,10000,0.9693400859832764,0.9398342370986938,./d.n=mnist59_m.lr=0.01,0.028738411143422127,1.3046792446402833e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist59_m.lr=0.01,shallow,3e-05,4.490715026855469,4.5344014167785645,1.1260241270065308,1.15871262550354,13.548919677734375,0.012220753125391805
245,7638,mnist39,10000,0.9440892338752747,0.9358968138694763,./d.n=mnist39_m.lr=0.01,0.028691498562693596,8.531197636330035e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist39_m.lr=0.01,shallow,3e-05,4.721902370452881,4.774792194366455,1.1179990768432617,1.079623818397522,14.135246276855469,0.01266258953615788
246,8358,mnist49,10000,1.3901309967041016,1.3272387981414795,./d.n=mnist49_m.lr=0.01,0.0625084936618805,9.980180948332418e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist49_m.lr=0.01,shallow,3e-05,7.118659496307373,7.305214881896973,1.1824694871902466,1.1965614557266235,21.66196060180664,0.016053510218968052
247,8310,mnist15,10000,0.6060291528701782,0.5721123218536377,./d.n=mnist15_m.lr=0.1,0.00882917083799839,1.7541300621815026e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist15_m.lr=0.1,shallow,3e-05,2.177272081375122,2.113290548324585,1.0937765836715698,1.1407424211502075,8.218997955322266,0.012009281522511088
248,14615,mnist13,10000,0.7442072033882141,0.7132821679115295,./d.n=mnist13_m.lr=0.01,0.011901773512363434,1.2173283721494954e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist13_m.lr=0.01,shallow,3e-05,2.9933876991271973,2.987229347229004,1.0221214294433594,1.0068628787994385,9.684469223022461,0.010342327772281909
249,12886,mnist89,10000,0.844566822052002,0.7874081134796143,./d.n=mnist89_m.lr=0.1,0.034008536487817764,9.788651368580759e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist89_m.lr=0.1,shallow,3e-05,3.384329080581665,3.3631935119628906,1.1909443140029907,1.2555090188980103,15.728859901428223,0.01885523906028051
250,17696,mnist68,10000,0.7657227516174316,0.7339964509010315,./d.n=mnist68_m.lr=0.1,0.03294316679239273,9.451162441109773e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist68_m.lr=0.1,shallow,3e-05,2.728698253631592,2.7949466705322266,1.2274258136749268,1.1800392866134644,13.390378952026367,0.018048769350758553
251,18618,mnist35,10000,1.0046051740646362,0.923110842704773,./d.n=mnist35_m.lr=0.1,0.049018487334251404,8.755529051995836e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist35_m.lr=0.1,shallow,3e-05,4.537598133087158,4.471001148223877,1.2821824550628662,1.349230170249939,19.563282012939453,0.022037840300983758
252,20222,mnist14,10000,0.4902450442314148,0.4781309962272644,./d.n=mnist14_m.lr=0.1,0.005174795165657997,4.808816811419092e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist14_m.lr=0.1,shallow,3e-05,1.7162734270095825,1.754925012588501,1.0470983982086182,1.0663058757781982,8.269171714782715,0.012880263006741575
253,16934,mnist12,10000,1.0937358140945435,1.0645771026611328,./d.n=mnist12_m.lr=0.01,0.014933914877474308,1.0614892744342797e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist12_m.lr=0.01,shallow,3e-05,3.6001698970794678,3.6557581424713135,1.1268198490142822,1.1139980554580688,10.919452667236328,0.010989111792544975
254,19271,mnist79,10000,1.013589859008789,0.9754029512405396,./d.n=mnist79_m.lr=0.1,0.04242260754108429,1.007838909572456e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist79_m.lr=0.1,shallow,3e-05,4.020544528961182,4.040421962738037,1.2072690725326538,1.24971604347229,20.23311424255371,0.021373185572525665
255,21838,mnist13,10000,0.5536202192306519,0.5224024653434753,./d.n=mnist13_m.lr=0.1,0.012247467413544655,9.069663974514697e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist13_m.lr=0.1,shallow,3e-05,2.2980473041534424,2.2426254749298096,1.0899813175201416,1.0952649116516113,9.335113525390625,0.01377989665490924
256,19659,mnist47,10000,0.6677328944206238,0.6065552830696106,./d.n=mnist47_m.lr=0.1,0.023106982931494713,5.438999869511463e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist47_m.lr=0.1,shallow,3e-05,3.0017943382263184,2.9679601192474365,1.1333762407302856,1.1943390369415283,13.79497241973877,0.01878220766736121
257,20983,mnist03,10000,0.5779843926429749,0.520602822303772,./d.n=mnist03_m.lr=0.1,0.008970454335212708,1.0795878552016802e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist03_m.lr=0.1,shallow,3e-05,2.3188178539276123,2.2908060550689697,1.1488406658172607,1.1989096403121948,9.851820945739746,0.01686291560301602
258,15258,mnist14,10000,0.6108794808387756,0.5950992703437805,./d.n=mnist14_m.lr=0.01,0.004036966245621443,1.1647529390756972e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist14_m.lr=0.01,shallow,3e-05,2.820237159729004,2.8132855892181396,1.0106617212295532,1.065918207168579,8.700471878051758,0.009888369957233927
259,25000,mnist12,10000,0.7358142137527466,0.7223279476165771,./d.n=mnist12_m.lr=0.1,0.01808585412800312,2.5780953365028836e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist12_m.lr=0.1,shallow,3e-05,2.449294328689575,2.4165291786193848,1.0967248678207397,1.121565818786621,10.795762062072754,0.01525381134996855
260,25000,mnist16,10000,0.48820793628692627,0.46009087562561035,./d.n=mnist16_m.lr=0.1,0.014320475049316883,9.76289993559476e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist16_m.lr=0.1,shallow,3e-05,1.819435477256775,1.8728909492492676,1.0617129802703857,1.0851142406463623,7.197581768035889,0.014031159386365495
261,23588,mnist46,10000,0.7530149221420288,0.7079364061355591,./d.n=mnist46_m.lr=0.1,0.02956222929060459,1.278771014767699e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist46_m.lr=0.1,shallow,3e-05,2.7884867191314697,2.724785327911377,1.1106390953063965,1.16549813747406,11.466212272644043,0.01661858072613247
262,25000,mnist17,10000,1.1966753005981445,1.1530340909957886,./d.n=mnist17_m.lr=0.01,0.021637361496686935,1.1778388397942763e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist17_m.lr=0.01,shallow,3e-05,3.6147611141204834,3.662965774536133,1.1113338470458984,1.0693140029907227,11.208392143249512,0.011145818286414678
263,25000,mnist19,10000,0.7376680970191956,0.7242048382759094,./d.n=mnist19_m.lr=0.01,0.01570163480937481,1.0914824997598771e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist19_m.lr=0.01,shallow,3e-05,2.8272011280059814,3.060788154602051,1.0257645845413208,1.0339839458465576,9.09681510925293,0.010075205873395521
264,25000,mnist18,10000,0.9727771282196045,0.9617780447006226,./d.n=mnist18_m.lr=0.01,0.009053830988705158,1.1614570212259423e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist18_m.lr=0.01,shallow,3e-05,4.274458408355713,4.191346645355225,1.190393328666687,1.21185302734375,12.960127830505371,0.012072707558407733
265,25000,mnist19,10000,0.5340983867645264,0.5294676423072815,./d.n=mnist19_m.lr=0.1,0.017144551500678062,9.498347026237752e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist19_m.lr=0.1,shallow,3e-05,1.94515860080719,2.122239589691162,1.0602912902832031,1.0753695964813232,9.024042129516602,0.013741522440119032
266,25000,mnist18,10000,0.743406355381012,0.7152709364891052,./d.n=mnist18_m.lr=0.1,0.010452273301780224,2.6169505872530863e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist18_m.lr=0.1,shallow,3e-05,3.060499906539917,3.0609476566314697,1.2246342897415161,1.2517741918563843,13.188981056213379,0.017287765240678862
267,25000,mnist38,10000,1.0134598016738892,0.9342219233512878,./d.n=mnist38_m.lr=0.1,0.0433373861014843,2.8627633582800627e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist38_m.lr=0.1,shallow,3e-05,4.207564353942871,4.3089070320129395,1.2359572649002075,1.2691829204559326,19.493608474731445,0.02380283585008993
268,25000,mnist49,10000,1.3278415203094482,1.2356886863708496,./d.n=mnist49_m.lr=0.1,0.07183760404586792,2.9199940399848856e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist49_m.lr=0.1,shallow,3e-05,5.841231822967529,5.872154712677002,1.2187707424163818,1.26295804977417,25.56202507019043,0.027567923669810892
269,25000,mnist17,10000,0.9114444851875305,0.8497976064682007,./d.n=mnist17_m.lr=0.1,0.0254095196723938,8.240962051786482e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist17_m.lr=0.1,shallow,3e-05,2.68874454498291,2.6823954582214355,1.0696117877960205,1.0855443477630615,11.44745922088623,0.015251913678581216
