,actual_epochs,dataset.lengthscale,dataset.name,dataset.noise_var,dataset.samples_train,dataset.seed,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
0,75,0.5,gp,0,3,5,1.6897361278533936,1.5651865005493164,1.2255102396011353,1.1603671312332153,./d.st=3_d.s=5_m.i=5,0.36839619278907776,0.000919099897146225,,50000,0.001,256,0.01,5,0.1,d.st=3_d.s=5_m.i=5,shallow,0.3810131549835205,0.4597629904747009,0.8872209191322327,1.0771251916885376,1.4939041137695312,0.06876158856516713
1,74,0.5,gp,0,2,13,0.08308536559343338,0.03061862476170063,0.2825012803077698,0.1571759283542633,./d.st=2_d.s=13_m.i=3,0.18318559229373932,0.0007499232306145132,,50000,0.001,256,0.01,3,0.1,d.st=2_d.s=13_m.i=3,shallow,0.05048553645610809,0.15305587649345398,0.205702006816864,0.2905884087085724,0.31630390882492065,0.036047819603343564
2,74,0.5,gp,0,3,3,1.1752631664276123,1.0311120748519897,1.0461357831954956,0.9577471613883972,./d.st=3_d.s=3_m.i=8,0.25077304244041443,0.0009489684016443789,,50000,0.001,256,0.01,8,0.1,d.st=3_d.s=3_m.i=8,shallow,0.24179691076278687,0.33465439081192017,0.7516382336616516,0.9223663210868835,1.2011263370513916,0.0628923677490569
3,128,0.5,gp,0,3,9,0.2238650768995285,0.2125762701034546,0.4437439739704132,0.4266808032989502,./d.st=3_d.s=9_m.i=0,0.10669534653425217,0.0009641931974329054,,50000,0.001,256,0.01,0,0.1,d.st=3_d.s=9_m.i=0,shallow,0.1525995433330536,0.16197779774665833,0.32078441977500916,0.3980839252471924,0.55445796251297,0.041606515790281996
4,59,0.5,gp,0,2,9,0.1781817227602005,0.05400414019823074,0.41542884707450867,0.22827020287513733,./d.st=2_d.s=9_m.i=4,0.09645063430070877,0.0006908393697813153,,50000,0.001,256,0.01,4,0.1,d.st=2_d.s=9_m.i=4,shallow,0.06644119322299957,0.2222382128238678,0.3016168475151062,0.42720043659210205,0.458698570728302,0.03957659777933867
5,58,0.5,gp,0,2,9,0.17714335024356842,0.05202733725309372,0.41438186168670654,0.22708982229232788,./d.st=2_d.s=9_m.i=9,0.09625595062971115,0.0007243436994031072,,50000,0.001,256,0.01,9,0.1,d.st=2_d.s=9_m.i=9,shallow,0.06483344733715057,0.2211867719888687,0.3006543517112732,0.42643487453460693,0.4561387598514557,0.039639090806649
6,69,0.5,gp,0,3,3,1.1785029172897339,1.023030161857605,1.0459420680999756,0.9494357705116272,./d.st=3_d.s=3_m.i=0,0.248982772231102,0.0009336843504570425,,50000,0.001,256,0.01,0,0.1,d.st=3_d.s=3_m.i=0,shallow,0.24427679181098938,0.34597986936569214,0.7530627846717834,0.9223191142082214,1.2011468410491943,0.06280307933340935
7,57,0.5,gp,0,2,17,0.2517431974411011,0.10498062521219254,0.4930211901664734,0.2669196128845215,./d.st=2_d.s=17_m.i=6,0.2329118549823761,0.0007151689496822655,,50000,0.001,256,0.01,6,0.1,d.st=2_d.s=17_m.i=6,shallow,0.06718695163726807,0.2599931061267853,0.3543311059474945,0.5069834589958191,0.5358186960220337,0.04867897101352682
8,28,0.5,gp,0,2,2,1.6033847332000732,0.4624728262424469,1.2539873123168945,0.6625353097915649,./d.st=2_d.s=2_m.i=8,0.6228453516960144,0.0002845502458512783,,50000,0.001,256,0.01,8,0.1,d.st=2_d.s=2_m.i=8,shallow,0.12280598282814026,0.6452884078025818,0.8912129998207092,1.290201187133789,1.3268003463745117,0.06851219927525633
9,71,0.5,gp,0,3,7,0.8731427192687988,0.7496011853218079,0.9031639695167542,0.8153433799743652,./d.st=3_d.s=7_m.i=2,0.1926308125257492,0.0009605569648556411,,50000,0.001,256,0.01,2,0.1,d.st=3_d.s=7_m.i=2,shallow,0.19919593632221222,0.2938966155052185,0.6489367485046387,0.7966407537460327,1.0298820734024048,0.05833229140066633
10,357,0.5,gp,0,3,12,0.7682292461395264,0.5116637945175171,0.7438703775405884,0.52559494972229,./d.st=3_d.s=12_m.i=6,0.06893228739500046,0.0009602123755030334,,50000,0.001,256,0.01,6,0.1,d.st=3_d.s=12_m.i=6,shallow,0.7553700804710388,0.6587709188461304,0.504045307636261,0.6455473899841309,1.5888454914093018,0.06530001147619592
