,actual_epochs,dataset.name,dataset.samples_train,error,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.gradient_norm_reg_coef,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,model.weights_product_reg_coef,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
43,4357.0,mnist48,10000,,0.6381024122238159,0.6067175269126892,./d.n=mnist48_m.gnrc=0_m.lr=0.01,0.014316331595182419,1.5688692656112835e-05,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist48_m.gnrc=0_m.lr=0.01,shallow,0,4.02479362487793,3.91304612159729,1.0643627643585205,1.0994436740875244,11.99395751953125,0.011600392283688442
44,2493.0,mnist01,10000,,0.1541299670934677,0.16835467517375946,./d.n=mnist01_m.gnrc=0.001_m.lr=0.1,0.0013052625581622124,1.0205561011389364e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist01_m.gnrc=0.001_m.lr=0.1,shallow,0,1.2180497646331787,1.2689546346664429,1.076418399810791,1.0556925535202026,6.855257987976074,0.010600358282540408
45,1449.0,mnist36,10000,,0.6313255429267883,0.5849065184593201,./d.n=mnist36_m.gnrc=1e-05_m.lr=0.1,0.014880207367241383,1.0298385859641712e-05,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist36_m.gnrc=1e-05_m.lr=0.1,shallow,0,2.219505786895752,2.303877353668213,1.1531996726989746,1.1740971803665161,12.80826187133789,0.014080296154240982
46,2733.0,mnist25,10000,,0.9355649948120117,0.9333205819129944,./d.n=mnist25_m.gnrc=1e-05_m.lr=0.01,0.013587222434580326,9.557888006384019e-06,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist25_m.gnrc=1e-05_m.lr=0.01,shallow,0,3.9797139167785645,3.8440351486206055,1.162828803062439,1.122403860092163,12.293722152709961,0.011394881992705377
47,2858.0,mnist29,10000,,0.3975088894367218,0.3801041841506958,./d.n=mnist29_m.gnrc=0.001_m.lr=0.1,0.024384135380387306,1.1726891898433678e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist29_m.gnrc=0.001_m.lr=0.1,shallow,0,2.5624217987060547,2.4723355770111084,1.1307626962661743,1.2017673254013062,13.393318176269531,0.014876516388878732
48,1492.0,mnist48,10000,,0.671343982219696,0.6327719688415527,./d.n=mnist48_m.gnrc=0_m.lr=0.1,0.01977912150323391,6.915158792253351e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist48_m.gnrc=0_m.lr=0.1,shallow,0,2.8000400066375732,2.7922801971435547,1.1779226064682007,1.17728853225708,16.570993423461914,0.016278221519913528
49,1361.0,mnist49,10000,,1.3317915201187134,1.2089487314224243,./d.n=mnist49_m.gnrc=1e-05_m.lr=0.1,0.0796857476234436,1.7073602066375315e-05,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist49_m.gnrc=1e-05_m.lr=0.1,shallow,0,5.084289073944092,5.142664909362793,1.3010749816894531,1.3760775327682495,30.82402229309082,0.02195372825150464
50,3970.0,mnist04,10000,,0.45282384753227234,0.44555506110191345,./d.n=mnist04_m.gnrc=0_m.lr=0.01,0.005441807676106691,9.203066838381346e-06,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist04_m.gnrc=0_m.lr=0.01,shallow,0,2.6804990768432617,2.7089316844940186,1.042944073677063,1.0478137731552124,8.349660873413086,0.009699955326263334
51,1068.0,mnist56,10000,,0.7719850540161133,0.7195889353752136,./d.n=mnist56_m.gnrc=0.0001_m.lr=0.1,0.03445354104042053,9.130669241130818e-06,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist56_m.gnrc=0.0001_m.lr=0.1,shallow,0,3.2766177654266357,3.4135582447052,1.2428921461105347,1.2578020095825195,19.684526443481445,0.016755115783111507
52,,mnist05,10000,"Input contains NaN, infinity or a value too large for dtype('float32').",,,./d.n=mnist05_m.gnrc=0.0001_m.lr=0.1,,,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist05_m.gnrc=0.0001_m.lr=0.1,shallow,0,,,,,,
53,3366.0,mnist23,10000,,1.0604450702667236,1.031618595123291,./d.n=mnist23_m.gnrc=1e-05_m.lr=0.01,0.029635334387421608,1.7175887478515506e-05,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist23_m.gnrc=1e-05_m.lr=0.01,shallow,0,5.271823883056641,5.371847629547119,1.1359187364578247,1.1984425783157349,16.829914093017578,0.013670557798052837
54,2016.0,mnist38,10000,,1.0151396989822388,0.9106960892677307,./d.n=mnist38_m.gnrc=0.0001_m.lr=0.1,0.05559629201889038,2.5546520191710442e-05,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist38_m.gnrc=0.0001_m.lr=0.1,shallow,0,4.214550018310547,4.307076930999756,1.2534692287445068,1.280202031135559,26.034055709838867,0.021222515356848232
55,1069.0,mnist46,10000,,0.7042388319969177,0.6682658195495605,./d.n=mnist46_m.gnrc=0_m.lr=0.1,0.029059145599603653,1.1500455002533272e-05,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist46_m.gnrc=0_m.lr=0.1,shallow,0,2.381748676300049,2.4638025760650635,1.1454699039459229,1.1768430471420288,14.350191116333008,0.014176527923294754
56,3568.0,mnist24,10000,,0.41512802243232727,0.4169827997684479,./d.n=mnist24_m.gnrc=0.0001_m.lr=0.01,0.02118244767189026,1.6818339645396918e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist24_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.639547824859619,3.6881282329559326,1.1012026071548462,1.0168492794036865,12.109273910522461,0.011401440855552314
57,2588.0,mnist16,10000,,0.09521085768938065,0.06863771378993988,./d.n=mnist16_m.gnrc=0.001_m.lr=0.01,0.012257999740540981,1.3754221981798764e-05,64,15000,1e-05,0.001,256,0.01,0,0.01,d.n=mnist16_m.gnrc=0.001_m.lr=0.01,shallow,0,3.0952346324920654,2.836453676223755,0.9560534954071045,1.0121700763702393,8.682143211364746,0.009798661732952834
58,931.0,mnist59,10000,,0.8072008490562439,0.7378644943237305,./d.n=mnist59_m.gnrc=1e-05_m.lr=0.1,0.03749667480587959,1.0897797437792178e-05,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist59_m.gnrc=1e-05_m.lr=0.1,shallow,0,3.290971517562866,3.3617138862609863,1.2054147720336914,1.2546803951263428,19.366825103759766,0.01662370998605991
59,3759.0,mnist13,10000,,0.25295236706733704,0.22639966011047363,./d.n=mnist13_m.gnrc=0.001_m.lr=0.1,0.010860380716621876,8.532833817298524e-06,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist13_m.gnrc=0.001_m.lr=0.1,shallow,0,2.227294921875,2.3562254905700684,1.0924503803253174,1.1392966508865356,12.402318954467773,0.014075522522993381
60,3847.0,mnist58,10000,,0.8770092129707336,0.8265939950942993,./d.n=mnist58_m.gnrc=0.0001_m.lr=0.01,0.04107337445020676,8.219471055781469e-06,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist58_m.gnrc=0.0001_m.lr=0.01,shallow,0,5.482359409332275,5.787511348724365,1.2389854192733765,1.2322157621383667,18.05358123779297,0.014015478751830153
61,1085.0,mnist57,10000,,0.5853564739227295,0.5396662354469299,./d.n=mnist57_m.gnrc=0.0001_m.lr=0.1,0.020534653216600418,1.2866255019616801e-05,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist57_m.gnrc=0.0001_m.lr=0.1,shallow,0,2.438838481903076,2.4329466819763184,1.1389533281326294,1.1481226682662964,12.414582252502441,0.013385528582434834
62,3835.0,mnist57,10000,,0.2290172129869461,0.16919122636318207,./d.n=mnist57_m.gnrc=0.001_m.lr=0.01,0.019575294107198715,1.727476410451345e-05,64,15000,1e-05,0.001,256,0.01,0,0.01,d.n=mnist57_m.gnrc=0.001_m.lr=0.01,shallow,0,3.588574171066284,3.5420446395874023,1.0043625831604004,1.0439988374710083,10.820747375488281,0.010830518113346342
63,3409.0,mnist06,10000,,0.8414877653121948,0.742722749710083,./d.n=mnist06_m.gnrc=0_m.lr=0.1,0.03263822942972183,8.882842848834116e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist06_m.gnrc=0_m.lr=0.1,shallow,0,2.635587215423584,2.651752233505249,1.1896884441375732,1.1449682712554932,18.238391876220703,0.018205349629771068
64,872.0,mnist45,10000,,0.551233172416687,0.5260993838310242,./d.n=mnist45_m.gnrc=1e-05_m.lr=0.1,0.011624913662672043,1.676013744145166e-05,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist45_m.gnrc=1e-05_m.lr=0.1,shallow,0,2.539491653442383,2.586347818374634,1.2151343822479248,1.190039038658142,13.154738426208496,0.013583028087677973
65,3082.0,mnist25,10000,,0.6648820638656616,0.6711782217025757,./d.n=mnist25_m.gnrc=0.0001_m.lr=0.01,0.014839163981378078,1.6960344510152936e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist25_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.962998151779175,3.9468014240264893,1.0948057174682617,1.1384831666946411,12.288538932800293,0.011428961516912091
66,5628.0,mnist15,10000,,1.0103068351745605,0.9810240864753723,./d.n=mnist15_m.gnrc=0_m.lr=0.01,0.007169742602854967,8.074991455941927e-06,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist15_m.gnrc=0_m.lr=0.01,shallow,0,3.3327250480651855,3.4512367248535156,1.0218124389648438,1.043611764907837,9.937912940979004,0.010351598396326878
67,4231.0,mnist02,10000,,0.3274570405483246,0.29948773980140686,./d.n=mnist02_m.gnrc=0.0001_m.lr=0.01,0.014455429278314114,6.606242095585912e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist02_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.6759965419769287,3.669785499572754,1.0586298704147339,1.023472785949707,11.11429214477539,0.011163697104651482
68,3793.0,mnist26,10000,,0.557931661605835,0.5647407174110413,./d.n=mnist26_m.gnrc=0.0001_m.lr=0.01,0.0259061548858881,9.607168067304883e-06,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist26_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.808356285095215,3.978256940841675,1.091931939125061,1.1685177087783813,12.299400329589844,0.011517246882573749
69,4440.0,mnist45,10000,,0.24497993290424347,0.2325008511543274,./d.n=mnist45_m.gnrc=0.001_m.lr=0.01,0.009024280123412609,1.4412907148653176e-05,64,15000,1e-05,0.001,256,0.01,0,0.01,d.n=mnist45_m.gnrc=0.001_m.lr=0.01,shallow,0,3.586869716644287,3.726958990097046,1.0816205739974976,1.173974871635437,11.163290023803711,0.010939774223480463
70,4258.0,mnist19,10000,,0.226534903049469,0.22799132764339447,./d.n=mnist19_m.gnrc=0.001_m.lr=0.1,0.015755485743284225,6.937063972145552e-06,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist19_m.gnrc=0.001_m.lr=0.1,shallow,0,2.0219571590423584,2.0916287899017334,1.044655442237854,1.10550057888031,11.889403343200684,0.014120803444538834
71,4614.0,mnist37,10000,,0.9418258666992188,0.9243186116218567,./d.n=mnist37_m.gnrc=0_m.lr=0.01,0.029777325689792633,7.82541337684961e-06,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist37_m.gnrc=0_m.lr=0.01,shallow,0,4.380403995513916,4.3097357749938965,1.101609230041504,1.0791491270065308,13.881613731384277,0.012177912216434003
72,3192.0,mnist04,10000,,0.3044688105583191,0.2646067142486572,./d.n=mnist04_m.gnrc=0.001_m.lr=0.1,0.00853907223790884,7.83664745540591e-06,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist04_m.gnrc=0.001_m.lr=0.1,shallow,0,1.873079776763916,1.844443917274475,1.1064506769180298,1.129989743232727,9.776344299316406,0.012928646952778292
73,4779.0,mnist56,10000,,0.5350326895713806,0.4923785924911499,./d.n=mnist56_m.gnrc=0.001_m.lr=0.1,0.03649035841226578,2.2837793949292973e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist56_m.gnrc=0.001_m.lr=0.1,shallow,0,3.4877710342407227,3.6086504459381104,1.157329797744751,1.220802664756775,18.283994674682617,0.018093108926622838
74,895.0,mnist35,10000,,1.0050045251846313,0.9038766622543335,./d.n=mnist35_m.gnrc=1e-05_m.lr=0.1,0.04912729561328888,1.67305061040679e-05,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist35_m.gnrc=1e-05_m.lr=0.1,shallow,0,4.092698097229004,4.14198112487793,1.291424036026001,1.3298935890197754,24.64031219482422,0.019274667853293286
75,3523.0,mnist36,10000,,0.3399907946586609,0.3005277216434479,./d.n=mnist36_m.gnrc=0.001_m.lr=0.1,0.015152732841670513,1.6608057194389403e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist36_m.gnrc=0.001_m.lr=0.1,shallow,0,2.268993854522705,2.2572031021118164,1.1297516822814941,1.1582348346710205,11.442265510559082,0.014621209189599174
76,9007.0,mnist17,10000,,1.4676904678344727,1.427357792854309,./d.n=mnist17_m.gnrc=0_m.lr=0.01,0.022032959386706352,1.1103717042715289e-05,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist17_m.gnrc=0_m.lr=0.01,shallow,0,4.281291961669922,4.449386119842529,1.090451955795288,1.047748327255249,13.873587608337402,0.01209506859281631
77,4942.0,mnist78,10000,,0.5446925163269043,0.5032572150230408,./d.n=mnist78_m.gnrc=0.0001_m.lr=0.01,0.02468934655189514,1.9335611796122976e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist78_m.gnrc=0.0001_m.lr=0.01,shallow,0,4.239480495452881,4.068264961242676,1.083889126777649,1.0255224704742432,12.619425773620605,0.011951153093942473
78,3256.0,mnist45,10000,,0.5379462242126465,0.533764660358429,./d.n=mnist45_m.gnrc=0_m.lr=0.01,0.007826151326298714,9.556557415635325e-06,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist45_m.gnrc=0_m.lr=0.01,shallow,0,3.7070417404174805,3.707005262374878,1.0591031312942505,1.097478985786438,11.250651359558105,0.010949791468958844
79,3466.0,mnist05,10000,,0.35107868909835815,0.31798845529556274,./d.n=mnist05_m.gnrc=0.001_m.lr=0.1,0.01706487312912941,4.426086525199935e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist05_m.gnrc=0.001_m.lr=0.1,shallow,0,2.5082523822784424,2.5059549808502197,1.1411997079849243,1.1477786302566528,13.336945533752441,0.015796919226952325
80,2970.0,mnist15,10000,,0.24198324978351593,0.22668986022472382,./d.n=mnist15_m.gnrc=0.001_m.lr=0.1,0.00978564377874136,8.831762897898443e-06,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist15_m.gnrc=0.001_m.lr=0.1,shallow,0,2.3082878589630127,2.2972123622894287,1.151837944984436,1.1200999021530151,10.643890380859375,0.013120362548973636
81,913.0,mnist29,10000,,0.7596721053123474,0.7377321720123291,./d.n=mnist29_m.gnrc=1e-05_m.lr=0.1,0.023632103577256203,6.267949174798559e-06,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist29_m.gnrc=1e-05_m.lr=0.1,shallow,0,2.4048752784729004,2.4344921112060547,1.1674115657806396,1.188995361328125,13.768396377563477,0.014229720006049242
82,4409.0,mnist46,10000,,0.936669111251831,0.9210845232009888,./d.n=mnist46_m.gnrc=1e-05_m.lr=0.01,0.027389073744416237,9.47971420828253e-06,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist46_m.gnrc=1e-05_m.lr=0.01,shallow,0,3.706592321395874,4.008317470550537,1.0363781452178955,1.0792343616485596,12.22440242767334,0.01147172997440601
83,2420.0,mnist25,10000,,0.4052199721336365,0.3933742940425873,./d.n=mnist25_m.gnrc=0.001_m.lr=0.1,0.01646021567285061,8.722065103938803e-06,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist25_m.gnrc=0.001_m.lr=0.1,shallow,0,2.7741737365722656,2.893237829208374,1.1837269067764282,1.2185657024383545,13.366339683532715,0.014961500672510397
84,1197.0,mnist46,10000,,0.6880046129226685,0.6447275280952454,./d.n=mnist46_m.gnrc=1e-05_m.lr=0.1,0.028335120528936386,9.691472769191023e-06,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist46_m.gnrc=1e-05_m.lr=0.1,shallow,0,2.3489062786102295,2.474675178527832,1.1883610486984253,1.2304900884628296,14.422286033630371,0.014255542019131253
85,4208.0,mnist14,10000,,0.223879873752594,0.20366433262825012,./d.n=mnist14_m.gnrc=0.001_m.lr=0.1,0.004762906115502119,1.8263959645992145e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist14_m.gnrc=0.001_m.lr=0.1,shallow,0,1.9060581922531128,1.9875863790512085,1.0500341653823853,1.0237034559249878,11.161886215209961,0.013645643428564004
86,4338.0,mnist15,10000,,0.14965380728244781,0.13632044196128845,./d.n=mnist15_m.gnrc=0.001_m.lr=0.01,0.006993220187723637,1.04998307506321e-05,64,15000,1e-05,0.001,256,0.01,0,0.01,d.n=mnist15_m.gnrc=0.001_m.lr=0.01,shallow,0,3.5395984649658203,3.605074644088745,1.0313708782196045,1.066338300704956,10.100931167602539,0.010412201781830404
87,1721.0,mnist17,10000,,0.9433119893074036,0.8616998195648193,./d.n=mnist17_m.gnrc=0_m.lr=0.1,0.028720375150442123,1.4387024748430122e-05,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist17_m.gnrc=0_m.lr=0.1,shallow,0,2.6969754695892334,2.6076743602752686,1.1477751731872559,1.127636432647705,15.601572036743164,0.014412940913340697
88,1120.0,mnist07,10000,,0.610765278339386,0.5735799670219421,./d.n=mnist07_m.gnrc=0_m.lr=0.1,0.011470348574221134,9.797975508263335e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist07_m.gnrc=0_m.lr=0.1,shallow,0,1.8145132064819336,1.7722539901733398,1.181039810180664,1.15665864944458,9.718481063842773,0.011865473195741464
89,4641.0,mnist78,10000,,0.9904921650886536,0.9716848134994507,./d.n=mnist78_m.gnrc=0_m.lr=0.01,0.02550758421421051,1.3840931387676392e-05,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist78_m.gnrc=0_m.lr=0.01,shallow,0,4.166949272155762,3.9756500720977783,1.1141722202301025,1.0629721879959106,12.768701553344727,0.011953208351252074
90,1450.0,mnist78,10000,,0.7112692594528198,0.6443889141082764,./d.n=mnist78_m.gnrc=0.0001_m.lr=0.1,0.030984047800302505,1.223171602759976e-05,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist78_m.gnrc=0.0001_m.lr=0.1,shallow,0,2.6771128177642822,2.5025501251220703,1.1513117551803589,1.17448890209198,15.641622543334961,0.015323821052260553
91,5336.0,mnist68,10000,,0.49057209491729736,0.4456895887851715,./d.n=mnist68_m.gnrc=0.0001_m.lr=0.01,0.024333342909812927,8.025154784263577e-06,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist68_m.gnrc=0.0001_m.lr=0.01,shallow,0,4.108506202697754,4.115365028381348,1.083208441734314,1.0519989728927612,13.23300838470459,0.012204925102401492
92,,mnist05,10000,"Input contains NaN, infinity or a value too large for dtype('float32').",,,./d.n=mnist05_m.gnrc=1e-05_m.lr=0.1,,,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist05_m.gnrc=1e-05_m.lr=0.1,shallow,0,,,,,,
93,4202.0,mnist24,10000,,0.2344946265220642,0.2343902885913849,./d.n=mnist24_m.gnrc=0.001_m.lr=0.01,0.021791335195302963,9.662691809353419e-06,64,15000,1e-05,0.001,256,0.01,0,0.01,d.n=mnist24_m.gnrc=0.001_m.lr=0.01,shallow,0,3.765501022338867,3.527635335922241,1.0424267053604126,1.124169945716858,12.098234176635742,0.011374709128249949
94,3186.0,mnist35,10000,,1.0700913667678833,1.0163016319274902,./d.n=mnist35_m.gnrc=0.0001_m.lr=0.01,0.04155316203832626,8.672222065797541e-06,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist35_m.gnrc=0.0001_m.lr=0.01,shallow,0,6.200036525726318,6.3145751953125,1.1887156963348389,1.2420544624328613,19.553091049194336,0.01467313226454292
95,4232.0,mnist37,10000,,0.5799463987350464,0.5452831983566284,./d.n=mnist37_m.gnrc=0.0001_m.lr=0.01,0.029323581606149673,2.311971729795914e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist37_m.gnrc=0.0001_m.lr=0.01,shallow,0,4.105669021606445,3.9857516288757324,1.0716689825057983,1.0924921035766602,13.847719192504883,0.012125286980421271
96,,mnist79,10000,"Input contains NaN, infinity or a value too large for dtype('float32').",,,./d.n=mnist79_m.gnrc=1e-05_m.lr=0.1,,,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist79_m.gnrc=1e-05_m.lr=0.1,shallow,0,,,,,,
97,1517.0,mnist08,10000,,0.565504789352417,0.5072945356369019,./d.n=mnist08_m.gnrc=0_m.lr=0.1,0.018854675814509392,7.049374744383385e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist08_m.gnrc=0_m.lr=0.1,shallow,0,2.2064101696014404,2.183187961578369,1.1536492109298706,1.176864504814148,15.49367618560791,0.015129507212257334
98,8516.0,mnist19,10000,,0.9647623300552368,0.9463077187538147,./d.n=mnist19_m.gnrc=0_m.lr=0.01,0.015206998214125633,9.617437171982601e-06,64,15000,1e-05,0.0,256,0.01,0,0.01,d.n=mnist19_m.gnrc=0_m.lr=0.01,shallow,0,3.5531954765319824,3.616260290145874,1.0251978635787964,1.0854936838150024,11.93471908569336,0.011272116550201865
99,1408.0,mnist15,10000,,0.6027933359146118,0.5764999985694885,./d.n=mnist15_m.gnrc=1e-05_m.lr=0.1,0.00851768720895052,9.526829671813175e-06,64,15000,1e-05,1e-05,256,0.01,0,0.1,d.n=mnist15_m.gnrc=1e-05_m.lr=0.1,shallow,0,2.211332082748413,2.2346737384796143,1.1205973625183105,1.1424000263214111,10.868043899536133,0.012398003313581294
100,3350.0,mnist58,10000,,1.0138686895370483,0.9769317507743835,./d.n=mnist58_m.gnrc=1e-05_m.lr=0.01,0.03748876228928566,3.077965084230527e-05,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist58_m.gnrc=1e-05_m.lr=0.01,shallow,0,5.6347126960754395,5.6367902755737305,1.2211627960205078,1.2432830333709717,18.082040786743164,0.014000033644887173
101,1676.0,mnist13,10000,,0.6028389930725098,0.5612438917160034,./d.n=mnist13_m.gnrc=0_m.lr=0.1,0.012382285669445992,9.354065696243197e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist13_m.gnrc=0_m.lr=0.1,shallow,0,2.2349629402160645,2.3083486557006836,1.1877617835998535,1.1521600484848022,13.039494514465332,0.013292905260490448
102,,mnist08,10000,"Input contains NaN, infinity or a value too large for dtype('float32').",,,./d.n=mnist08_m.gnrc=0.0001_m.lr=0.1,,,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist08_m.gnrc=0.0001_m.lr=0.1,shallow,0,,,,,,
103,987.0,mnist58,10000,,0.9146192073822021,0.8293890953063965,./d.n=mnist58_m.gnrc=0_m.lr=0.1,0.04036151245236397,2.9550363251473755e-05,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist58_m.gnrc=0_m.lr=0.1,shallow,0,3.7447588443756104,3.663729190826416,1.2942264080047607,1.297731637954712,21.566810607910156,0.01853743048575474
104,3426.0,mnist23,10000,,0.6126967668533325,0.5506043434143066,./d.n=mnist23_m.gnrc=0.001_m.lr=0.1,0.03201168403029442,1.9691415218403563e-05,64,15000,1e-05,0.001,256,0.01,0,0.1,d.n=mnist23_m.gnrc=0.001_m.lr=0.1,shallow,0,3.5570361614227295,3.6300551891326904,1.226384162902832,1.3173258304595947,20.21590232849121,0.01897235148168653
105,4640.0,mnist39,10000,,0.962252676486969,0.9393302202224731,./d.n=mnist39_m.gnrc=1e-05_m.lr=0.01,0.025581123307347298,1.3192553524277173e-05,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist39_m.gnrc=1e-05_m.lr=0.01,shallow,0,4.992271900177002,5.042452335357666,1.1252763271331787,1.0564992427825928,15.57761001586914,0.013205562333747924
106,1108.0,mnist37,10000,,0.7542004585266113,0.6875911951065063,./d.n=mnist37_m.gnrc=0_m.lr=0.1,0.029600726440548897,1.1752728823921643e-05,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist37_m.gnrc=0_m.lr=0.1,shallow,0,2.697939157485962,2.750858783721924,1.2213882207870483,1.2771722078323364,16.63663101196289,0.01504054743744025
107,1237.0,mnist78,10000,,0.8212133049964905,0.747328519821167,./d.n=mnist78_m.gnrc=0_m.lr=0.1,0.033351484686136246,9.301641512138303e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist78_m.gnrc=0_m.lr=0.1,shallow,0,2.748988389968872,2.8201303482055664,1.1788495779037476,1.1905690431594849,16.215654373168945,0.015186866727200486
108,4953.0,mnist09,10000,,0.3195924162864685,0.2813267409801483,./d.n=mnist09_m.gnrc=0.0001_m.lr=0.01,0.015955254435539246,1.2972554031875916e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist09_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.3346400260925293,3.340839147567749,1.0693461894989014,1.0256297588348389,10.1502103805542,0.01070927876176573
109,2549.0,mnist01,10000,,0.29644688963890076,0.28752458095550537,./d.n=mnist01_m.gnrc=0.0001_m.lr=0.01,0.0004110317095182836,8.685948159836698e-06,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist01_m.gnrc=0.0001_m.lr=0.01,shallow,0,1.8302868604660034,1.7654857635498047,1.039487600326538,1.021467685699463,6.376611709594727,0.008660979397461662
110,4246.0,mnist48,10000,,0.5680367946624756,0.5370360016822815,./d.n=mnist48_m.gnrc=1e-05_m.lr=0.01,0.014822187833487988,2.1897565602557734e-05,64,15000,1e-05,1e-05,256,0.01,0,0.01,d.n=mnist48_m.gnrc=1e-05_m.lr=0.01,shallow,0,4.11287784576416,4.096809387207031,1.0547631978988647,1.077978253364563,11.810365676879883,0.01152033418335142
111,2144.0,mnist16,10000,,0.422459214925766,0.3961249887943268,./d.n=mnist16_m.gnrc=0.0001_m.lr=0.1,0.014607604593038559,5.877787771169096e-06,64,15000,1e-05,0.0001,256,0.01,0,0.1,d.n=mnist16_m.gnrc=0.0001_m.lr=0.1,shallow,0,1.8134194612503052,1.9421664476394653,1.061584234237671,1.0448559522628784,10.220455169677734,0.012405606572921373
112,4276.0,mnist36,10000,,0.3383696675300598,0.2968074083328247,./d.n=mnist36_m.gnrc=0.0001_m.lr=0.01,0.010098597034811974,2.07244938792428e-05,64,15000,1e-05,0.0001,256,0.01,0,0.01,d.n=mnist36_m.gnrc=0.0001_m.lr=0.01,shallow,0,3.017784595489502,3.1465556621551514,1.0259602069854736,1.0856610536575317,9.09262466430664,0.010129201054220237
113,2299.0,mnist89,10000,,1.0406545400619507,0.9424830079078674,./d.n=mnist89_m.gnrc=0_m.lr=0.1,0.04003287851810455,8.642897228128277e-06,64,15000,1e-05,0.0,256,0.01,0,0.1,d.n=mnist89_m.gnrc=0_m.lr=0.1,shallow,0,3.628622531890869,3.7551352977752686,1.2179796695709229,1.3001108169555664,23.678457260131836,0.020007374229146196
